Date,VUG,VTV,^FVX,ret_growth,ret_value,spread,rate_5y,rate_5y_change,spread_vol
2020-08-31,231.8600311279297,94.15808868408203,0.2639999985694885,10.093414919115794,4.1816103655793135,5.911804553536481,0.2639999985694885,0.04899999499320984,0.9233423041004741
2020-09-30,220.93490600585938,92.0718765258789,0.2720000147819519,-4.711948441015402,-2.215648371116319,-2.4963000698990827,0.2720000147819519,0.008000016212463379,3.1273481811601544
2020-10-31,214.29556274414062,90.39801025390625,0.38100001215934753,-3.0051128550699358,-1.8179995185632847,-1.187113336506651,0.38100001215934753,0.10899999737739563,3.6386723653500344
2020-11-30,236.52392578125,101.93012237548828,0.3619999885559082,10.372759357434314,12.75704198487455,-2.3842826274402373,0.3619999885559082,-0.01900002360343933,4.063653437505838
2020-12-31,246.3636016845703,105.50851440429688,0.3610000014305115,4.160118631051546,3.5106325249238735,0.6494861061276724,0.3610000014305115,-0.0009999871253967285,3.47053808325186
2021-01-31,243.86439514160156,104.6748046875,0.4429999887943268,-1.0144382229679283,-0.7901824051869344,-0.2242558177809939,0.4429999887943268,0.08199998736381531,3.1220192551518258
2021-02-28,245.9259490966797,109.90766143798828,0.7760000228881836,0.8453689821677601,4.999155972739233,-4.153786990571473,0.7760000228881836,0.3330000340938568,1.7353499389043572
2021-03-31,250.3408203125,117.23474884033203,0.9380000233650208,1.7952034878941259,6.666584755310989,-4.871381267416863,0.9380000233650208,0.16200000047683716,2.184501687960599
2021-04-30,267.6477355957031,121.265625,0.8569999933242798,6.913341284732932,3.4382947031837974,3.475046581549135,0.8569999933242798,-0.08100003004074097,3.1565559717821103
2021-05-31,263.82012939453125,124.8060531616211,0.7879999876022339,-1.4300910084865004,2.919564519311302,-4.349655527797802,0.7879999876022339,-0.0690000057220459,3.390890839695259
2021-06-30,279.70513916015625,123.25447082519531,0.8730000257492065,6.0211515330847565,-1.2431947787151953,7.264346311799952,0.8730000257492065,0.08500003814697266,4.968657842237807
2021-07-31,288.6090393066406,124.50082397460938,0.703000009059906,3.18331660734561,1.0112031969872204,2.1721134103583895,0.703000009059906,-0.17000001668930054,5.087883265046597
2021-08-31,299.2097473144531,127.10108947753906,0.7720000147819519,3.673033953919047,2.088552846413272,1.5844811075057752,0.7720000147819519,0.0690000057220459,4.692284613249796
2021-09-30,283.27740478515625,122.09032440185547,0.996999979019165,-5.32480732071634,-3.9423462822237076,-1.3824610384926328,0.996999979019165,0.22499996423721313,4.002627374568778
